molecule_chembl_id,canonical_smiles,value,STATUS
CHEMBL4760508,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,1.2,active
CHEMBL4745409,COc1cc(N2CCN(CCC3CCN(c4ncc([C@@H]5c6[nH]c7ccccc7c6C[C@@H](C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,1.5,active
CHEMBL4800591,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,5.3,active
CHEMBL4792381,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,2.0,active
CHEMBL4745755,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CC3)CC(CN3CC5(CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C3)C4)nc2)N1CC(C)(C)F,1.9,active
CHEMBL4789907,COc1cc(N2CCN(CC3CCN(c4ncc([C@@H]5c6[nH]c7ccccc7c6C[C@@H](C)N5CC(C)(C)F)cn4)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,3.2,active
CHEMBL4754618,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(OC3CCC4(CC3)CCN(CC3CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC3)CC4)nc2)N1CC(C)(C)F,2.2,active
CHEMBL4780240,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C#N)cc1,723.0,active
CHEMBL4785445,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C(F)(F)F)cc1,163.0,active
CHEMBL4781872,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1c(C)cccc1Cl,42.0,active
CHEMBL4757275,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)c(C)c1,1389.0,intermediate
CHEMBL4742148,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)c(C(F)(F)F)c1,2449.0,intermediate
CHEMBL4760678,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,2.0,active
CHEMBL4782243,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=N)(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.8,active
CHEMBL4763747,Cc1ccccc1C(OC(c1ccccc1C)c1ccccc1C)c1ccccc1C,8.0,active
CHEMBL4750790,CN1c2ccccc2C2(C)CCCC3Cc4cc(Br)cc(Br)c4OC312,20.0,active
CHEMBL4851830,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,11.0,active
CHEMBL4877968,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,17.0,active
CHEMBL4849978,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)N1S(C)(=O)=O,11.0,active
CHEMBL4854999,C[C@@H]1Cc2c([nH]c3cccnc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,3.6,active
CHEMBL4756497,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.2,active
CHEMBL4869612,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ncc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,12.0,active
CHEMBL4852984,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)nc2)N1CC(C)(C)F,0.7,active
CHEMBL4862431,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1,6.0,active
CHEMBL4867106,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(C)COC1,0.5,active
CHEMBL4847707,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)F,0.3,active
CHEMBL4858543,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)F,0.8,active
CHEMBL4854930,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@@](C)(F)CO,0.4,active
CHEMBL4847664,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)CO,0.8,active
CHEMBL4864628,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1[C@H](C)C(=O)O,2.1,active
CHEMBL4850919,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@](C)(F)C#N,0.4,active
CHEMBL4871161,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)CO,0.1,active
CHEMBL4866232,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NCCN3CC(CF)C3)cc2F)N1CC(F)(F)CO,0.23,active
CHEMBL4860671,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC(=O)CN3CC(CF)C3)cc2F)N1CC(F)(F)CO,0.16,active
CHEMBL4857736,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.13,active
CHEMBL4856892,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCO)C3)cc2F)N1CC(F)(F)CO,0.08,active
CHEMBL4650316,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.05,active
CHEMBL4869698,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCC(F)F)C3)cc2F)N1CC(F)(F)CO,0.09,active
CHEMBL4871601,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CC(CF)CF)C3)cc2F)N1CC(F)(F)CO,0.29,active
CHEMBL4864829,CCCN1CC(Nc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)(F)CO)c(F)c2)C1,0.09,active
CHEMBL4856969,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCO)C3)cc2F)N1CC(F)(F)CO,0.07,active
CHEMBL4864337,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(F)(F)CO,0.89,active
CHEMBL4877338,C[C@@H]1Cc2c([nH]c3cccc(F)c23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.15,active
CHEMBL4866043,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.06,active
CHEMBL4845726,C[C@@H]1Cc2c([nH]c3cc(F)ccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.09,active
CHEMBL4873860,C[C@@H]1Cc2c([nH]c3c(F)cccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.25,active
CHEMBL4853118,COCC(F)(F)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)cc(NC2CN(CCCF)C2)cc1F,0.16,active
CHEMBL4865515,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0.98,active
CHEMBL4877406,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)(F)CO,0.6,active
CHEMBL4877353,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)nc2)N1CC(F)(F)CO,1000.0,active
CHEMBL4850019,CN[C@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C(=O)COCCOCc2cn(CCOc3ccc(Cn4c(-c5ccc(O)cc5)c(C)c5cc(O)ccc54)cc3)nn2)CC1,52.0,active
CHEMBL101382,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1,19.0,active
CHEMBL103650,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,285.0,active
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5000.0,intermediate
CHEMBL178334,CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,0.28,active
CHEMBL180300,C[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,1.3,active
CHEMBL180707,O=C(c1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.78,active
CHEMBL180792,C[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,1.7,active
CHEMBL180873,Cc1cccc(C(=O)N2CCN(c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)CC2)c1,0.27,active
CHEMBL182794,CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,0.5,active
CHEMBL182980,C[C@H]1CN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C[C@@H]1C,0.5,active
CHEMBL183263,CC(C)[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,0.7,active
CHEMBL183467,C[C@@H]1CN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C[C@H]1C,0.4,active
CHEMBL183584,C[C@@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,3.0,active
CHEMBL184202,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC4C3)cc2)cc1,0.7,active
CHEMBL191974,Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,211.0,active
CHEMBL193518,O=c1oc2cc(O)ccc2c(Cc2ccccc2)c1-c1ccc(Cl)cc1,120.0,active
CHEMBL209269,CCCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,567.0,active
CHEMBL209851,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,141.0,active
CHEMBL2113354,Cl.Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,3.1,active
CHEMBL246138,C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2240.0,intermediate
CHEMBL246140,C=C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,10000.0,inactive
CHEMBL267385,Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccc(OCCN4CCCCC4)cc2C3)cc1,1.0,active
CHEMBL279301,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2.24,active
CHEMBL281499,Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)cc1,4.3,active
CHEMBL30439,Oc1ccc([C@@H]2Cc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,6.7,active
CHEMBL304552,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,0.8,active
CHEMBL327320,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)c1,0.9,active
CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,3.1,active
CHEMBL3623004,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.21,active
CHEMBL362623,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1,2.6,active
CHEMBL367350,CC[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,0.5,active
CHEMBL367574,C[C@@H]1CN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C[C@@H]1C,0.7,active
CHEMBL367588,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1,176.0,active
CHEMBL369545,CC[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,0.7,active
CHEMBL3774510,C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,1.6,active
CHEMBL3774584,C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.25,active
CHEMBL3774737,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,2.8,active
CHEMBL3774944,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,7.5,active
CHEMBL3775766,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,1.8,active
CHEMBL3775908,C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,0.37,active
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.77,active
CHEMBL4162177,Oc1cccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c1,2.0,active
CHEMBL4164133,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4438260,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4439408,Oc1ccc2c(c1)OCCC1=C2C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.021,active
CHEMBL4447340,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4528514,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.19,active
CHEMBL4649161,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F,0.053,active
CHEMBL4779838,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1C(F)(F)F,0.76,active
CHEMBL4873534,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCn3cc(COCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)cc2)c2ccc(O)cc12,3.2,active
CHEMBL68236,CCN(CC)CCOc1ccc(C(=C(C#N)c2ccccc2)c2ccc(OCCN(CC)CC)cc2)cc1,10000.0,inactive
CHEMBL71584,Oc1ccc([C@@H]2Sc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,1.8,active
CHEMBL93705,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,4.0,active
